User ID;Purchase;Homepage;Categories;ProductPage;Onsales;Search;Basket;Others;Sum
U00785991;1;5;0;18;0;5;3;0;31
U00786096;0;7;4;11;4;0;1;1;28
U00786161;0;10;12;22;2;2;5;1;54
U00786257;0;5;4;9;3;0;2;1;24
U00786317;1;7;2;21;1;6;4;1;42
U00786413;1;10;0;43;1;13;8;1;76
U00786462;1;4;3;8;3;0;1;0;19
U00786475;1;4;4;11;1;1;1;0;22
U00786479;1;5;4;9;1;1;2;0;22
U00786532;1;3;1;5;2;0;1;0;12
U00786536;0;6;1;6;3;0;0;1;17
U00786567;0;3;1;16;0;5;3;1;29
U00786624;0;8;6;16;1;1;2;0;34
U00786688;1;4;1;6;1;0;0;0;12
U00786727;0;7;1;9;4;0;0;0;21
U00786761;1;5;1;23;0;7;4;1;41
U00787037;1;5;5;9;1;1;2;1;24
U00787048;1;8;6;14;2;1;3;0;34
U00787150;1;10;1;32;1;11;7;4;66
U00787163;1;4;5;8;0;1;2;0;20
U00787186;1;9;5;35;1;2;2;0;54
U00787243;0;8;5;37;0;1;3;1;55
U00787252;1;8;1;29;1;9;5;0;53
U00787304;1;5;3;8;1;1;1;0;19
U00787319;1;7;5;14;2;0;2;0;30
U00787520;0;5;2;5;2;0;1;0;15
U00787561;1;9;3;34;1;11;6;0;64
U00787685;1;10;5;50;3;2;4;2;76
U00787761;1;4;1;22;1;7;4;1;40
U00787877;0;10;1;11;4;1;0;0;27
U00787954;0;6;5;10;1;2;2;0;26
U00788000;1;5;5;10;1;1;1;0;23
U00788125;1;3;2;4;2;0;0;0;11
U00788506;0;8;3;37;0;13;7;2;70
U00788507;1;7;7;15;1;1;3;0;34
U00788634;1;4;5;9;1;1;2;0;22
U00788890;1;13;12;71;2;1;4;2;105
U00788967;1;10;11;17;2;1;2;1;44
U00789008;1;6;2;8;2;1;0;0;19
U00789177;0;5;1;9;2;2;0;1;20
U00789209;0;4;4;7;3;0;0;0;18
U00789262;1;2;4;6;1;0;0;0;13
U00789272;0;8;6;42;0;3;3;2;64
U00789279;1;13;10;60;0;5;3;2;93
U00789323;0;3;2;5;3;0;1;0;14
U00789376;0;13;3;45;0;13;7;3;84
U00789408;1;5;3;9;1;1;1;1;21
U00789526;0;4;2;8;3;0;0;1;18
U00789842;0;5;2;5;2;0;1;0;15
U00789855;1;8;11;18;2;2;3;1;45
U00789913;1;7;1;26;0;8;5;1;48
U00789968;0;17;11;58;2;3;4;0;95
U00789969;0;4;2;6;2;1;0;0;15
U00790115;1;8;1;8;4;0;1;0;22
U00790141;1;5;5;9;1;1;2;0;23
U00790169;0;5;6;12;1;2;1;0;27
U00790227;1;7;4;33;1;0;3;1;49
U00790235;1;8;11;20;2;1;3;1;46
U00790277;0;6;8;16;2;1;1;0;34
U00790319;0;5;4;10;2;1;1;0;23
U00790388;1;22;17;105;3;4;12;0;163
U00790483;1;5;5;40;2;2;3;1;58
U00790517;1;3;3;8;1;1;1;0;17
U00790713;1;4;4;7;0;1;1;0;17
U00790731;1;5;8;15;1;2;2;0;33
U00790732;1;4;4;8;2;0;1;0;19
U00790753;0;7;1;20;1;5;4;0;38
U00790846;0;6;4;13;1;1;2;0;27
U00790864;0;10;8;46;2;1;3;0;70
U00790873;1;6;0;24;0;7;4;1;42
U00790953;0;10;0;13;5;0;2;0;30
U00791049;1;19;15;96;2;4;4;0;140
U00791154;0;6;1;22;1;7;5;1;43
U00791198;0;3;2;6;1;1;1;0;14
U00791278;0;13;8;52;1;1;2;2;79
U00791648;1;5;2;9;0;1;1;0;18
U00791767;0;6;4;7;3;1;1;0;22
U00791781;0;3;2;5;2;0;1;0;13
U00791904;0;5;1;6;1;1;0;0;14
U00791943;0;5;6;15;2;1;2;0;31
U00792287;0;4;0;16;0;5;3;1;29
U00792318;1;4;3;7;0;0;1;0;15
U00792323;0;7;1;24;1;8;4;1;46
U00792338;1;4;3;6;2;0;0;0;15
U00792343;1;8;8;18;1;2;1;0;38
U00792344;0;5;0;32;2;11;6;1;57
U00792543;0;8;8;15;2;1;2;1;37
U00792644;0;9;1;32;0;9;6;2;59
U00792710;1;8;3;36;0;10;7;1;65
U00792821;1;5;1;19;0;6;4;0;35
U00792919;1;13;8;60;2;2;6;1;92
U00792974;0;4;4;7;1;1;1;0;18
U00793104;0;7;6;12;2;2;2;1;32
U00793296;1;8;4;38;1;1;3;1;56
U00793345;1;4;4;10;1;1;2;1;23
U00793399;1;5;2;21;0;7;5;2;42
U00793414;1;3;1;5;2;0;1;0;12
U00793421;1;4;2;5;2;0;0;0;13
U00793461;0;11;7;43;1;2;4;0;68
U00793486;1;4;7;11;2;1;2;0;27
U00793617;1;8;8;16;2;1;2;0;37
U00793676;0;5;5;9;1;1;1;0;22
U00793686;1;7;8;19;1;1;3;0;39
U00793875;0;11;7;19;0;2;4;0;43
U00794192;1;7;5;35;1;1;2;1;52
U00794215;1;17;9;61;0;3;4;1;95
U00794465;0;4;3;9;1;1;1;0;19
U00794723;1;3;2;4;2;0;1;0;12
U00794781;0;7;6;22;2;2;4;2;45
U00794800;0;7;5;12;1;1;2;0;28
U00794900;1;8;8;17;1;1;2;0;37
U00795036;1;6;3;8;4;0;0;0;21
U00795040;0;6;3;10;4;0;1;1;25
U00795094;1;9;1;47;0;14;9;1;81
U00795188;1;6;2;8;3;0;1;0;20
U00795231;1;12;7;50;1;2;3;2;77
U00795278;1;7;0;23;0;8;5;1;44
U00795325;1;6;2;7;3;0;0;0;18
U00795400;0;5;6;11;1;1;2;0;26
U00795499;0;6;2;9;3;1;1;0;22
U00795519;1;6;6;13;1;1;1;1;29
U00795543;1;11;4;43;0;2;3;1;64
U00795569;1;5;6;11;1;1;2;0;26
U00795575;0;4;1;7;2;0;1;0;15
U00795593;0;4;4;9;1;0;1;1;20
U00795633;0;11;9;49;0;2;3;2;76
U00795783;1;24;13;101;2;4;8;1;153
U00795867;0;5;5;9;1;0;2;1;23
U00795869;1;8;11;16;2;1;3;0;41
U00795884;0;13;6;55;1;1;2;1;79
U00795945;1;11;7;11;3;2;1;1;36
U00796030;0;5;1;9;4;0;0;2;21
U00796039;0;7;0;24;0;7;4;0;42
U00796073;0;6;0;20;0;6;4;1;37
U00796121;0;7;2;8;4;0;0;0;21
U00796306;1;5;2;5;3;1;0;1;17
U00796328;0;6;3;9;3;0;0;1;22
U00796380;1;5;4;7;2;0;0;0;18
U00796549;1;8;10;16;2;1;3;1;41
U00796601;1;14;8;51;0;3;3;0;79
U00796637;0;6;3;8;3;1;0;0;21
U00796652;0;6;3;12;1;0;2;0;24
U00796772;1;7;5;33;1;1;3;1;51
U00797184;0;6;1;22;1;8;5;1;44
U00797297;1;5;4;12;2;0;2;0;25
U00797386;1;4;2;6;2;1;1;0;16
U00797521;1;4;5;12;1;1;1;1;25
U00797627;1;8;7;14;1;1;2;0;33
U00797737;0;5;5;12;1;1;2;0;26
U00797828;1;3;3;6;1;1;1;0;15
U00797829;1;15;0;41;2;15;9;4;86
U00797954;1;10;6;46;0;3;3;0;68
U00797955;1;9;6;12;1;0;2;1;31
U00797958;1;7;6;11;1;2;2;0;29
U00798228;1;3;3;8;0;1;1;0;16
U00798256;0;9;5;13;5;1;1;1;35
U00798387;0;7;5;14;1;1;2;0;30
U00798478;1;7;3;26;1;9;6;1;53
U00798486;0;7;3;10;3;1;0;0;24
U00798573;0;8;6;34;0;0;2;1;51
U00798610;1;6;1;7;3;0;0;1;18
U00798698;1;4;3;9;1;0;1;0;18
U00798745;0;4;2;5;2;0;0;0;13
U00798775;0;13;8;55;0;1;5;0;82
U00798848;1;8;3;7;4;1;0;1;24
U00798939;1;9;2;27;2;9;7;1;57
U00798959;1;6;5;12;1;1;1;0;26
U00799058;0;3;3;8;0;1;1;1;17
U00799240;1;6;2;20;0;6;4;1;39
U00799242;0;4;1;6;2;0;1;0;14
U00799273;1;6;2;20;1;6;4;1;40
U00799303;0;3;4;9;1;0;2;0;19
U00799390;1;10;3;41;1;10;6;2;73
U00799468;0;6;9;14;1;1;2;1;34
U00799575;1;10;5;47;1;1;3;1;68
U00799757;1;6;6;15;2;2;3;0;34
U00799759;1;8;3;31;1;10;5;1;59
U00799772;1;5;4;11;2;1;2;0;25
U00799819;0;3;2;7;1;1;1;1;16
U00800039;1;4;4;10;1;1;2;0;22
U00800089;1;7;6;18;6;0;3;1;41
U00800731;0;8;6;19;1;2;2;0;38
U00800874;1;8;2;13;6;1;0;0;30
U00800902;1;5;3;5;2;1;0;0;16
U00801069;1;4;3;10;3;0;0;0;20
U00801129;1;5;5;13;1;2;1;0;27
U00801411;1;22;17;93;4;5;6;3;150
U00801445;1;6;6;13;1;1;3;0;30
U00801528;1;6;0;17;0;5;4;0;32
U00801531;1;2;2;5;2;0;0;0;11
U00801592;0;8;8;15;2;2;3;0;38
U00801628;1;6;4;33;0;2;2;1;48
U00801744;1;11;2;50;1;16;9;2;91
U00801798;0;4;3;9;2;0;0;1;19
U00801975;1;5;0;19;0;6;4;0;34
U00801988;0;8;7;18;2;2;2;1;40
U00802056;0;3;4;8;1;1;1;0;18
U00802099;1;5;2;9;3;0;1;0;20
U00802187;0;3;1;17;0;5;2;1;29
U00802252;1;4;2;4;2;0;1;0;13
U00802259;1;7;8;15;1;1;1;0;33
U00802319;0;5;6;15;1;2;3;0;32
U00802366;1;4;4;7;1;1;1;0;18
U00802883;0;8;4;27;1;9;6;2;57
U00803195;0;2;2;5;2;0;0;0;11
U00803203;1;7;0;32;0;10;6;1;56
U00803226;1;4;2;6;2;0;1;1;16
U00803276;0;3;2;9;3;1;0;1;19
U00803308;1;6;4;37;1;1;3;1;53
U00803315;0;5;1;7;3;0;0;0;16
U00803420;0;10;5;12;5;1;0;1;34
U00803545;1;4;1;20;0;6;4;0;35
U00803583;0;5;4;12;1;0;1;0;23
U00803647;1;3;3;6;1;0;1;0;14
U00803809;1;5;1;7;2;1;0;0;16
U00803889;0;6;0;21;1;7;5;1;41
U00803933;1;3;4;8;1;1;1;0;18
U00804016;1;4;5;9;1;0;2;0;21
U00804084;0;10;6;15;6;0;0;1;38
U00804106;1;6;1;22;0;7;4;1;41
U00804112;1;5;3;9;1;0;1;1;20
U00804205;1;9;3;28;1;10;5;0;56
U00804254;1;7;1;25;0;7;4;0;44
U00804386;0;8;3;13;4;1;1;0;30
U00804530;1;6;5;9;1;0;2;0;23
U00804558;0;7;8;17;2;2;2;0;38
U00804559;1;6;5;11;1;0;2;0;25
U00804582;0;6;8;15;1;1;2;0;33
U00804712;0;14;7;58;0;0;3;0;82
U00804756;1;4;0;16;0;5;3;0;28
U00804863;1;7;3;24;0;8;5;0;47
U00804995;0;4;1;7;3;0;0;0;15
U00804999;0;6;5;15;0;1;2;1;30
U00805064;1;7;1;25;0;8;5;1;47
U00805089;1;8;4;37;1;1;4;1;56
U00805110;1;7;2;11;3;1;0;1;25
U00805114;1;4;4;13;1;1;1;1;25
U00805324;0;6;4;8;3;1;1;0;23
U00805399;0;4;2;6;2;0;1;0;15
U00805422;1;7;4;36;0;0;2;0;49
U00805503;1;3;4;10;1;1;1;0;20
U00805541;0;7;2;25;1;7;4;1;47
U00805554;1;5;4;9;1;1;2;1;23
U00805580;0;4;3;9;1;1;1;0;19
U00805610;1;4;3;10;2;0;1;1;21
U00805657;0;6;3;5;3;1;0;0;18
U00805802;1;5;6;17;2;1;2;0;33
U00805852;0;10;14;69;3;1;6;0;103
U00806004;1;5;1;18;0;6;4;0;34
U00806052;0;7;6;15;1;1;3;1;34
U00806381;0;8;3;17;6;0;2;0;36
U00806543;1;7;7;23;2;0;3;1;43
U00806667;0;7;4;10;4;0;2;0;27
U00806844;1;11;4;36;2;10;7;1;71
U00806902;0;6;3;10;3;1;0;0;23
U00806920;1;4;4;8;0;1;1;0;18
U00807139;1;11;5;42;0;2;2;1;63
U00807302;0;3;2;5;2;0;1;0;13
U00807367;1;4;4;9;1;0;1;1;20
U00807822;1;7;7;16;1;2;2;0;35
U00807838;0;7;8;12;4;1;0;0;32
U00807900;0;6;0;21;0;6;3;1;37
U00807916;1;16;12;73;1;2;4;3;111
U00808011;0;8;5;35;1;2;2;0;53
U00808077;1;8;7;15;2;2;2;1;37
U00808102;1;6;7;13;2;1;1;0;30
U00808158;0;3;4;11;1;0;1;0;20
U00808181;1;4;4;11;1;1;1;0;22
U00808368;0;6;4;12;1;1;1;1;26
U00808464;1;3;4;7;1;1;1;0;17
U00808539;1;4;2;19;0;6;3;1;35
U00808583;1;3;4;9;1;0;2;0;19
U00808639;0;5;0;21;1;7;5;0;39
U00808671;0;4;4;10;4;0;0;0;22
U00808707;1;4;3;7;0;1;1;0;16
U00808827;1;3;2;6;2;0;0;0;13
U00808904;1;5;2;6;3;0;1;1;18
U00808963;1;18;11;66;2;0;5;0;102
U00809016;0;5;1;20;1;6;3;0;36
U00809018;1;14;7;45;0;2;4;1;73
U00809148;0;6;3;8;3;1;0;0;21
U00809174;1;4;1;7;4;0;1;0;17
U00809193;1;4;5;8;1;1;1;0;20
U00809204;0;4;2;4;1;1;0;0;12
U00809410;1;4;1;18;0;6;3;1;33
U00809524;0;8;4;33;1;1;2;0;49
U00809656;1;8;3;8;3;0;1;2;25
U00809712;0;7;5;12;1;1;1;0;27
U00809884;0;8;6;18;1;2;2;0;37
U00809960;0;5;6;12;1;1;2;0;27
U00810003;0;3;1;4;2;0;1;0;11
U00810550;1;7;5;14;1;1;2;1;31
U00810648;0;8;1;28;1;10;4;2;54
U00810678;0;2;2;5;2;0;0;0;11
U00810814;1;2;2;6;2;0;1;0;13
U00811096;1;9;4;39;0;2;3;1;58
U00811229;1;12;4;34;1;12;6;1;70
U00811263;1;14;7;51;1;2;4;1;80
U00811310;1;5;4;11;1;1;2;0;24
U00811566;1;3;3;9;1;1;1;0;18
U00811694;1;7;8;19;1;2;3;0;40
U00811705;1;5;5;11;2;2;2;0;27
U00812178;1;8;1;30;1;9;5;0;54
U00812232;1;6;1;25;0;8;5;1;46
U00812327;0;7;7;16;3;1;2;1;37
U00812391;0;7;3;7;4;0;0;0;21
U00812499;0;6;3;14;5;1;1;0;30
U00812514;1;4;2;24;1;7;4;1;43
U00812610;0;5;1;17;0;5;3;1;32
U00812628;1;3;4;8;1;0;1;0;17
U00812785;0;7;5;15;1;1;2;0;31
U00812812;1;4;4;9;1;1;1;0;20
U00812947;0;20;0;48;2;14;8;0;92
U00813004;0;6;5;10;1;1;3;0;26
U00813163;0;9;7;15;7;1;0;0;39
U00813171;0;9;4;36;0;8;8;1;66
U00813242;0;4;0;6;2;1;0;0;13
U00813252;1;5;4;13;2;1;2;1;28
U00813536;1;4;5;9;1;0;2;0;21
U00813608;1;7;7;15;2;3;3;0;37
U00813771;1;7;0;28;1;9;5;1;51
U00813894;0;16;11;74;1;3;3;0;108
U00813903;1;8;0;40;1;11;8;2;70
U00814056;1;11;7;41;1;1;4;1;66
U00814081;1;6;3;9;4;0;2;0;24
U00814193;0;15;9;60;2;3;5;1;95
U00814335;0;7;4;13;0;0;2;1;27
U00814393;0;5;3;10;1;1;1;0;21
U00814440;0;5;3;6;3;0;0;1;18
U00814558;1;4;3;7;3;1;0;0;18
U00814750;1;7;2;10;4;0;0;0;23
U00814833;1;5;0;17;1;6;3;1;33
U00814838;1;4;1;9;3;0;1;0;18
U00814909;1;10;10;25;2;1;4;1;53
U00814970;0;8;4;29;1;10;5;2;59
U00815194;1;5;0;19;1;6;3;1;35
U00815490;1;3;3;8;0;1;1;1;17
U00815513;1;7;5;37;1;1;2;1;54
U00815525;1;6;0;23;0;8;5;1;43
U00815650;0;5;7;15;1;1;2;1;32
U00815679;0;3;1;6;2;0;0;0;12
U00815742;0;4;5;11;2;2;1;0;25
U00815889;1;7;7;16;2;2;3;0;37
U00815995;0;7;9;17;1;1;3;0;38
U00816098;1;4;1;4;2;0;0;0;11
U00816109;1;6;1;20;1;5;4;1;38
U00816352;1;4;3;8;0;1;1;0;17
U00816488;1;5;6;15;1;1;2;0;30
U00816497;0;3;1;7;2;0;1;1;15
U00816550;1;7;3;28;1;9;5;2;55
U00816597;1;9;9;21;1;1;4;2;47
U00816652;1;5;1;8;2;0;0;0;16
U00816767;0;7;1;24;1;7;4;0;44
U00816787;1;6;0;24;1;8;4;1;44
U00816797;0;7;0;27;0;7;5;0;46
U00816884;1;3;1;5;2;0;1;0;12
U00816885;0;5;8;17;0;2;3;0;35
U00816922;1;4;4;9;1;1;2;0;21
U00817127;1;9;0;27;2;8;6;2;54
U00817130;1;5;5;12;1;2;2;1;28
U00817141;1;5;2;7;2;0;1;1;18
U00817358;1;9;1;33;0;9;6;0;58
U00817691;0;12;4;56;1;3;4;0;80
U00817748;1;5;3;9;3;0;0;1;21
U00817895;1;3;4;8;1;1;2;0;19
U00817993;1;5;8;15;1;1;2;1;33
U00818039;0;7;4;35;0;1;3;0;50
U00818079;1;5;4;9;0;0;2;0;20
U00818165;0;4;3;10;2;1;2;0;22
U00818264;1;9;1;36;0;11;7;2;66
U00818334;1;17;12;76;1;1;4;3;114
U00818482;0;8;11;18;2;2;3;1;45
U00818555;0;12;10;59;0;2;5;0;88
U00818625;0;16;8;62;3;3;5;2;99
U00818630;0;6;4;9;2;2;2;1;26
U00818655;0;6;2;9;3;0;1;0;21
U00818742;1;4;3;7;1;1;1;0;17
U00818768;0;4;2;5;2;0;0;0;13
U00818881;1;9;1;32;0;11;6;2;61
U00818888;0;6;5;15;1;2;1;0;30
U00819090;1;11;12;28;2;1;5;3;62
U00819376;0;4;2;7;2;0;1;0;16
U00819396;0;3;0;20;0;7;4;0;34
U00819657;1;7;2;23;0;7;5;0;44
U00819792;1;5;4;11;1;1;1;1;24
U00819816;1;9;3;18;5;0;1;1;37
U00819884;1;8;6;33;1;1;3;1;53
U00819890;0;6;2;7;3;0;1;1;20
U00820031;0;9;5;15;6;0;1;0;36
U00820246;0;12;8;59;0;3;4;1;87
U00820289;1;5;3;31;2;10;5;0;56
U00820500;0;6;8;17;1;1;2;2;37
U00820571;1;15;9;65;1;3;3;0;96
U00820661;1;4;4;9;1;0;1;0;19
U00820662;0;3;2;5;2;1;0;0;13
U00820828;1;5;1;21;0;7;5;1;40
U00820907;1;3;3;7;0;1;1;0;15
U00820976;1;4;5;10;1;1;2;0;23
U00821095;0;6;6;11;2;1;2;0;28
U00821226;1;6;1;24;0;8;5;1;45
U00821259;0;8;2;10;3;0;2;0;25
U00821301;1;5;0;18;0;6;3;1;33
U00821376;1;4;6;9;0;1;1;0;21
U00821624;1;15;14;79;2;3;3;1;117
U00821730;1;6;0;25;1;8;6;2;48
U00821834;0;3;4;8;1;1;1;0;18
U00822020;0;26;4;90;3;1;7;2;133
U00822062;1;6;1;19;0;6;4;1;37
U00822064;1;3;1;6;2;0;0;0;12
U00822169;1;20;15;90;2;4;7;4;142
U00822178;1;4;6;12;1;0;2;0;25
U00822201;1;4;5;9;1;0;1;0;20
U00822220;0;3;4;10;1;0;2;0;20
U00822360;1;4;2;6;2;1;0;0;15
U00822403;1;3;4;8;1;1;1;0;18
U00822435;1;5;1;9;2;0;0;0;17
U00822562;1;4;3;8;1;0;2;0;18
U00822618;0;6;1;18;0;5;3;1;34
U00822694;0;5;6;12;0;2;1;0;26
U00822939;0;3;3;5;2;1;0;0;14
U00822945;1;5;5;10;1;1;1;1;24
U00823121;0;4;4;9;1;0;1;0;19
U00823122;1;3;4;8;1;1;1;0;18
U00823143;1;5;0;20;1;6;5;1;38
U00823385;1;6;0;20;0;6;4;1;37
U00823508;1;7;7;14;1;1;2;1;33
U00823520;1;11;9;49;1;1;3;1;75
U00823610;1;7;4;11;4;1;1;0;28
U00823773;0;5;3;8;1;0;2;0;19
U00823810;1;7;1;7;3;1;0;1;20
U00824013;1;7;5;15;2;1;1;0;31
U00824031;0;4;1;6;2;0;0;0;13
U00824219;1;3;5;8;1;1;1;1;20
U00824287;1;10;7;44;2;2;4;1;70
U00824462;1;10;9;21;1;2;2;0;45
U00824544;0;8;2;28;1;10;5;1;55
U00824557;0;5;4;8;1;0;0;0;18
U00824580;1;12;3;39;0;11;7;1;73
U00824622;0;3;2;4;1;0;1;0;11
U00824632;0;7;4;9;3;1;1;1;26
U00824719;0;3;3;7;1;1;1;0;16
U00824728;0;8;8;18;0;2;4;0;40
U00824944;1;8;8;36;0;2;3;1;58
U00825011;1;7;8;13;1;2;3;1;35
U00825052;1;3;6;13;1;1;3;1;28
U00825100;1;4;0;16;0;4;3;1;28
U00825154;0;5;4;12;1;1;2;0;25
U00825227;0;5;2;8;2;1;1;0;19
U00825328;0;6;5;11;1;1;1;0;25
U00825412;1;6;5;13;1;1;3;1;30
U00825490;1;11;3;34;1;12;7;2;70
U00825575;1;4;5;12;2;1;2;0;26
U00825698;1;8;0;33;0;12;6;1;60
U00825823;1;4;1;17;0;5;3;1;31
U00825901;0;5;6;10;0;1;2;1;25
U00825915;0;9;5;13;5;1;2;0;35
U00826068;0;5;3;10;1;1;1;0;21
U00826085;1;7;6;12;1;1;2;0;29
U00826118;1;3;3;7;1;1;2;0;17
U00826165;0;9;0;53;0;16;10;5;93
U00826196;0;11;10;52;0;3;3;0;79
U00826571;0;10;1;11;4;1;2;0;29
U00826662;0;3;4;8;1;0;1;0;17
U00826699;0;5;0;28;1;8;5;0;47
U00826797;0;8;5;16;2;1;2;1;35
U00826935;0;5;1;9;2;1;0;1;19
U00826959;1;5;2;7;3;1;0;0;18
U00827031;0;7;4;9;3;1;0;0;24
U00827086;0;4;4;11;1;0;1;1;22
U00827235;1;7;4;43;3;14;7;2;80
U00827260;0;17;6;59;1;3;5;1;92
U00827360;1;3;4;9;1;1;1;0;19
U00827610;0;4;0;17;0;5;3;1;30
U00827710;1;3;1;5;2;0;0;0;11
U00827792;1;6;5;10;1;1;2;1;26
U00828022;1;9;4;42;2;12;7;2;78
U00828356;1;6;3;12;2;2;2;1;28
U00828414;0;5;5;11;1;1;2;0;25
U00828473;1;7;9;16;1;0;2;0;35
U00828562;0;8;3;10;2;1;0;1;25
U00828570;1;7;0;26;1;7;5;1;47
U00828660;1;4;1;34;0;9;7;2;57
U00828684;1;10;7;47;0;2;4;0;70
U00828707;1;4;4;9;1;1;2;0;21
U00828790;0;7;6;35;0;0;3;0;51
U00828841;0;5;4;11;1;1;2;0;24
U00828975;0;5;8;12;1;1;2;1;30
U00829178;1;3;3;7;1;0;1;0;15
U00829698;1;5;3;11;0;1;1;0;21
U00829778;1;11;2;37;1;12;8;2;73
U00829784;1;5;1;8;3;0;0;0;17
U00829841;1;6;6;16;2;0;3;0;33
U00829874;1;10;5;39;1;2;2;1;60
U00829967;1;6;6;16;2;1;3;1;35
U00829999;1;10;12;24;0;1;4;2;53
U00830023;1;6;7;37;1;2;3;0;56
U00830179;1;3;4;5;1;0;0;0;13
U00830656;0;5;3;8;3;1;0;0;20
U00830702;1;8;4;7;2;0;0;0;21
U00830717;0;4;1;6;2;1;1;0;15
U00830749;0;4;1;7;2;0;0;0;14
U00830785;1;7;3;32;1;1;3;1;48
U00830827;1;9;4;44;1;3;3;0;64
U00830855;0;3;3;9;1;1;2;0;19
U00830960;0;7;0;25;1;7;4;1;45
U00831058;1;6;0;28;0;11;6;2;53
U00831224;1;10;6;45;1;1;2;1;66
U00831225;1;10;1;34;0;11;6;2;64
U00831277;1;4;5;11;1;1;1;1;24
U00831291;1;6;2;5;3;0;0;0;16
U00831302;0;6;3;10;1;0;3;0;23
U00831360;0;3;1;6;2;0;0;0;12
U00831406;0;6;0;23;1;6;4;1;41
U00831460;1;3;1;5;2;0;0;0;11
U00831784;1;3;3;6;1;1;1;0;15
U00831816;1;7;1;23;1;7;5;1;45
U00831895;1;5;3;9;4;1;0;0;22
U00831960;0;21;15;94;1;4;6;1;142
U00832126;1;8;6;13;2;1;3;0;33
U00832152;1;12;2;47;2;14;10;3;90
U00832189;0;5;2;7;3;0;1;1;19
U00832239;1;11;6;46;1;2;2;1;69
U00832744;0;24;12;102;3;4;9;2;156
U00832810;1;3;4;8;1;1;1;0;18
U00832868;0;4;3;9;1;0;2;0;19
U00832880;0;2;2;5;2;0;0;0;11
U00832885;1;5;2;7;3;0;1;1;19
U00833015;0;7;6;11;1;2;1;1;29
U00833065;0;3;4;6;0;1;1;0;15
U00833243;1;5;4;10;0;1;2;0;22
U00833287;0;6;3;10;3;1;0;0;23
U00833365;0;12;9;21;2;1;3;1;49
U00833441;1;21;13;89;2;3;5;3;136
U00833458;1;9;6;44;1;3;3;0;66
U00833520;1;4;0;17;1;5;3;1;31
U00833620;1;3;2;4;1;0;1;0;11
U00833830;1;4;2;5;1;0;1;1;14
U00834020;1;13;5;14;5;2;2;1;42
U00834159;0;5;1;6;2;0;0;0;14
U00834189;1;10;2;33;0;10;6;0;61
U00834210;0;11;0;30;1;10;6;1;59
U00834422;1;7;4;11;5;1;1;0;29
U00834499;1;3;3;6;2;0;0;0;14
U00834501;1;4;5;10;1;1;1;1;23
U00834529;1;6;6;15;5;1;0;1;34
U00834583;0;5;6;11;2;1;2;0;27
U00834720;1;14;0;42;0;13;8;0;77
U00834743;0;3;2;5;2;0;0;0;12
U00834952;1;11;6;47;1;2;4;0;71
U00834969;0;4;1;18;1;6;4;2;36
U00835001;1;11;2;33;0;10;6;0;62
U00835038;1;11;8;20;1;2;3;0;45
U00835072;1;5;5;8;3;1;1;0;23
U00835094;1;5;5;10;2;1;1;0;24
U00835196;1;5;1;26;1;8;4;1;46
U00835217;0;11;0;30;1;10;7;1;60
U00835256;1;8;1;24;0;6;4;0;43
U00835270;0;7;2;10;3;1;1;0;24
U00835372;0;10;7;50;1;2;5;2;77
U00835472;1;10;0;37;1;10;7;0;65
U00835518;0;8;8;17;1;1;3;0;38
U00835548;1;7;7;15;1;0;3;0;33
U00835555;0;3;2;6;2;0;1;1;15
U00835632;0;6;4;9;2;0;0;0;21
U00835684;1;8;4;15;1;1;2;0;31
U00835943;0;4;5;10;1;1;1;0;22
U00835990;1;20;14;83;4;1;7;3;132
U00836102;0;4;1;5;2;1;1;0;14
U00836161;0;5;1;18;0;5;4;0;33
U00836337;0;3;4;8;3;1;0;0;19
U00836339;1;5;1;5;2;0;0;0;13
U00836391;1;6;7;17;2;1;2;1;36
U00836639;0;5;5;12;1;1;3;0;27
U00836672;1;3;5;11;0;1;2;1;23
U00836687;0;6;2;12;4;0;0;1;25
U00836692;0;7;1;32;1;8;7;1;57
U00836724;1;4;2;19;1;6;4;1;37
U00836736;0;12;7;53;0;2;3;0;77
U00836807;1;9;0;32;0;10;6;1;58
U00836838;1;8;6;34;1;1;2;1;53
U00836889;1;6;7;14;1;1;3;0;32
U00836935;0;4;4;7;1;1;2;0;19
U00837058;0;13;5;48;1;3;3;1;74
U00837115;0;3;1;6;1;0;0;0;11
U00837306;0;5;4;9;1;1;1;0;21
U00837533;1;3;3;7;0;0;1;0;14
U00837698;1;4;5;10;1;0;2;1;23
U00837751;0;6;2;9;3;1;0;0;21
U00837834;0;4;1;8;3;1;1;0;18
U00837909;0;5;4;11;1;2;2;0;25
U00837955;0;8;3;27;0;8;6;1;53
U00838077;0;5;3;8;1;0;1;0;18
U00838299;1;4;3;8;2;1;2;0;20
U00838313;1;5;2;7;2;0;1;0;17
U00838420;0;5;10;16;1;2;2;1;37
U00838786;1;10;1;37;1;10;7;2;68
U00838956;1;5;4;11;1;1;2;1;25
U00839006;1;7;1;31;1;10;4;0;54
U00839024;1;4;5;9;0;1;1;0;20
U00839222;1;6;1;18;1;6;4;1;37
U00839239;1;16;7;68;2;2;5;0;100
U00839251;1;9;3;11;4;0;2;0;29
U00839273;1;6;5;11;1;1;2;0;26
U00839404;1;14;10;52;0;1;4;1;82
U00839625;0;8;4;8;4;1;0;0;25
U00840340;0;4;2;4;1;0;0;0;11
